ALALEUtex,0.9148373
HMR_8374,0.9148373
OA28abLVL,0.00042668064
PLDAGAT_MYRS_EPA_DHA_PE_10_c,0.9148372
RHACOAEP60,0.998602
PCHLN225_HSt1e,0.9148373
PURGL,0.6745955
RNMK,0.9988881
HMR_0641,0.9554983
HMR_6515,0.9432364
PLA2PE_LNA_DHA_c,0.08614091
cADPR,0.9896498
ADPMAN,0.9987828
OA16PVL,0.9148372
PLDAGAT_MYRS_EPA_DHA_PC_6_c,0.9148372
C06315t,0.9945826
LEUyLAThtc,0.020598298
r1665,9.074907e-05
LAAL4,0.9957326
MAN1PT1,0.9971028
PHEPHETHRt,0.9945827
DAGAH_HDE_GLNA_c,0.08614091
DAGK_EPA_PALM_c,0.9981034
CEPTE_18_0_18_1,0.25295457
r1748,0.0010278034
SBTpts,0.98112226
r1798,0.00013521641
GLCTRB1,0.024894005
OAAt,0.28356165
PLDAGAT_PALM_EPA_PALM_PE_14_c,0.9148372
LPCAT_EPA_EPA_sn2_c,0.00014984811
PAFS_cho,0.6379618
PLDAGAT_HDE_MYRS_LNA_PE_10_c,0.9148372
PLDAGAT1801819Z1819Z2,0.008163728
r2465,0.9148373
MGT161,2.0464162e-05
SUCCt1pp,0.9919199
FACOAL150_ISO,0.9997105
ARGALATHRr,0.006612867
LPEAT_DHA_ARA_sn2_c,0.00014984811
OTSB1,0.99872714
PAPA_MYRS_LNA_c,0.9964064
AGM3PApp,0.2530178
HHDDI,0.00015247
LPLIPAL1A180pp,0.9910946
PCHOL2LINL_HSPLA2,0.08614089
ETHAPT_MYRS_GLNA_c,0.25295463
TDPFRMT,0.018830817
LPSGTR4_kt,0.024894021
C8DCe,0.9148373
COLIPAabcpp,0.9994491
NACt1pp,0.99914706
PSSA1_hs_18_1_20_4,0.0006250818
ICHDx,0.99988437
PLDAGAT1601819Z1819Z1,0.21801406
PLDAGAT_PALM_EPA_EPA_PC_7_c,0.9148372
RE1809C,0.9989023
PLDAGAT_PALM_PALM_PALM_PE_10_c,1.918945e-05
RE1827C,0.9984439
ARTFR51,0.9148373
MMETtex,0.9148373
LPLIPAL1G140pp,0.9916225
TYRGLUr,0.9481896
GLYCAtex,0.9148373
MCDC,0.99990785
ALGE6,0.9148373
PSQSYN,0.92390627
SMS4,0.9148372
COB1NDAAT2,0.9994673
DAGK_STC_GLNA_c,0.9981034
PLDAGAT_PALM_EPA_LNA_PC_8_c,0.9148372
MGDG181,0.008945324
UDPG12dgrGT_MRSA,0.001440032
r1527,0.99952745
PALMCL,0.9997944
OA9_46_27PVL,0.9148372
PGOGO,0.99872714
PGSA190,0.9961725
VANCYT,0.9148372
ICAPt,0.9148373
APSR,0.99957055
LNLCCPT1,0.00014984811
LPCAT_HDE_DGLA_sn2_c,0.00014984811
IPDDI3y,0.024590805
PLDAGAT_HDE_EPA_DHA_PC_4_c,0.9148372
SMVtu,0.9994491
RE3267E,1.6364154e-05
LEUt2rpp,0.998982
NFTYROX,0.9984439
PLDAGAT_HDE_EPA_LNA_PC_6_c,0.9148372
ADOCBLtonex,0.9987953
r1495,0.00023964801
ADCPS1E,0.19769163
LNLCCRNtd,0.9148373
LPEAT_OLE_PALM_sn2_c,0.00025742015
LPS62TST,0.9148373
4AABUTNt,0.9148373
PHADPC141d5,0.08614097
CPP3O1,0.99908435
ETHAMK,0.99846554
2HATVLACthc,1.0713354e-05
LPCAT_HDE_ETA_sn2_c,0.00014984811
PHADPC120,0.08614099
MYCON1,0.9925527
RE3477C1,0.998428
ATGH,0.9984439
r0839,0.028351324
FADE233,0.99438334
ECAP2pp,0.00042668084
SALCHS4FEHpp,0.9964533
HOMt2pp,0.99946064
PLDPC_STC_LNA_c,0.2863809
FCLT2,0.0002471902
PEPT_EC,0.25295463
HEX7_1,0.99708027
RE3525C,0.0023604052
PAPA_PALM_ALNA_c,0.9964064
MIP2CS324_SC,0.9148372
TCYNTtpp,0.9148373
ARBTpts,0.95812047
RE1938C,0.9989023
ASNTYRGLYr,0.006482432
r2316,1.9534284e-05
PI3P4K_cho,0.9981034
CDIPT_HDE_LNA_c,0.44326934
DDPDPRD,0.9984439
ECOAH2,0.99248415
TYRTRS_1,0.9943785
WTAGPT,0.25295454
AMID3,0.92317927
ALCD23yi,0.9984439
ILEGLYARGt,0.9945827
GNMT,0.06606264
CEPTC_18_2_16_0,0.25295457
AHMMPS2,0.021074174
ACGK_1,0.9987023
ACLSa,0.99668026
DHBS,0.999561
HMR_0280,0.998602
GLCNACT_L,0.03942354
LTHSTRLOR,0.9989023
RBL_B_Et,0.9148373
RHACOARP50,0.9984439
SOLPOOL,0.0007348802
XYHDL,0.51641893
ASLP,0.99988353
ETHAPT_PALM_ALNA_c,0.2529546
PCW3DS_HDE_STA_sn2_c,0.0013696332
PLDAGAT_OLE_HDE_HDE_PE_13_c,0.9148372
TAGLIPA182d9d12,0.00013233151
r1872,0.0004428052
HPETOX,0.0016357765
CRVSM23tev,0.9148373
NOR_syn_2,0.92548186
DAAD,0.9999417
PROGLNPROr,0.895335
CEPTE_18_1_20_4,0.25295454
ALLabcpp,0.9994491
RE3352C,0.93929964
SO4CLtex2,0.0042778165
PLA2PE_MYRS_ARA_c,0.08614091
GUAtpp,0.90066016
NFDtd,0.9148373
OAAtex,0.9148373
ABTt_1,0.9148373
ALATA_D,0.99661887
PLDAGAT_MYRS_EPA_ARA_PC_8_c,0.9148372
HMR_8575,0.6184301
r2165,9.192604e-06
ODCOA,0.6379618
MPOMC1,0.9989023
ALCD22_D,0.9986816
PPPPH,0.9990615
SALCHS4Hpp,0.9963947
GTLOA67,9.309496e-05
DAGAH_DHA_MYRS_c,0.5218627
PAPA_MYRS_ALNA_c,0.9964064
MMPL8,0.00014984811
HISt2r,0.9954596
PCD5DS_MYRS_ARA_sn2_c,0.011287265
ABUTD,0.99950826
PI5P3K,0.9981034
12DGR181tipp,0.9148373
C161CPT12,0.0002002184
BLAMDabcpp,0.9994491
r0511,0.03431258
LPCAT_PALM_DGLA_sn2_c,0.00014984811
PLDPE_OLE_PALM_c,0.13101497
GLNSP3,0.99947065
OA51LL,0.00042668084
RSVLACteb,0.9994491
CDIPTr_18_0_18_2,0.44326943
CLIPAtex,0.59988916
AGPAT1_16_0_18_4,0.00014984811
r1497,0.00023964801
ADPT2_1,0.59002316
HMR_2362,0.9984439
PLDAGAT_PALM_ARA_PALM_PE_13_c,0.9148372
UAGAAT_HP,0.9291057
BUTACP_Et,0.00034180985
UACGALPpp,0.97546947
CSNt,0.0030671966
PLDAGAT_MYRS_ARA_HDE_PC_8_c,0.9148372
PYDXtex,0.9148373
TRPGLYPHEt,0.9945827
DAGK_LNA_OLE_c,0.9981034
MI3PSA,0.9148373
MMSDHir,0.99932647
PLDPC_STC_STC_c,0.6776394
2AACLPGT181,0.94262815
RE1927C,0.009228744
FACOAL_70_c,0.9997105
SPODMe,8.089147e-05
ADtr,0.9148373
HMR_0392,0.9148373
THISAT,0.9993222
RE2851C,0.08614091
DGATpf_18_0_18_0_ocdcea,0.00030221065
OP4ENH,0.9896498
ARGCYSSERr,0.9564372
INDOLEtex,0.0027402837
GGPS,0.98631126
PLDPE_OLE_GLNA_c,0.13101497
SERDC,0.9998505
GTLOA38,0.003161026
OMCPPCI,0.9148372
FUCASE,0.009228744
LEUPROARGr,0.001482721
METHISLYSt,0.9945827
PLDAGAT_MYRS_EPA_PALM_PE_13_c,0.9148372
RE3560C,0.998602
PI4PLC_18_0_20_4,0.08614088
r2182,9.192604e-06
DMQMT,0.05661769
PHDA,0.9896498
AGPATCOA1601819Z,0.00023990887
HISARGCYSr,0.07370901
SMVACIDATPteb,0.9994491
PLDAGAT_HDE_HDE_LNA_PE_13_c,1.35671235e-05
CDPDAGS_EPA_EPA_c,0.99786395
UPP3MT_3,0.0054761516
PLDAGAT_HDE_ARA_PALM_PE_14_c,0.9148372
TYRPpp,0.9942731
G5SD2,0.9995396
CDIPTr_18_1_18_2,0.44326925
ENLIPAtex,0.97580427
HMR_1539,0.97076035
LPEAT_EPA_STC_sn2_c,0.00014984811
PLDAGAT_HDE_EPA_EPA_PC_3_c,0.9148372
ASPASNGLUt,0.9945827
G3POA_BS,2.4595307e-05
LPEAT_HDE_ARA_sn2_c,0.00014984811
TREHe,0.99588794
BZtex,0.9148373
ACONCt4pp,0.017130885
FEROXGFEtonex,0.9987953
ACGAL6PI,0.00026617572
DAGK_EPA_GLNA_c,0.9981034
PLDAGAT_EPA_EPA_EPA_PC_8_c,0.9148372
NO3R1bpp,0.87902975
ETHAPT_MYRS_ARA_c,0.2529546
PCHOLN19_HSPLA2,0.08614088
IBUTt,0.9148373
Cotpp,0.9148373
SALCtpp,0.9148373
DALAGLYD,0.4611471
PGPP180,0.998642
r0510,0.029390182
PLA2PE_DHA_ALNA_c,0.08614089
r2011,0.0017465474
ACPpds,0.99489045
RE2632C,0.9989023
r2057,7.407582e-05
SBPP3_1,0.99872714
PLDAGAT_OLE_PALM_PALM_PE_15_c,0.9148372
SULR3,0.9961694
FASm2402,0.9989818
PLDAGAT_MYRS_EPA_HDE_PC_1_c,0.9148372
LPCAT_MYRS_ETA_sn2_c,0.00014984811
PLDAGAT_PALM_EPA_ARA_PE_16_c,0.9148372
RE3534C,6.9423986e-06
ARUH,0.31754702
DESAT18,0.99924976
FUCGALGBSIDEte,0.9148373
PI3P4K_16_0_18_1_EC_2_7_1_68,0.9981034
PLDAGAT_PALM_HDE_HDE_PE_14_c,0.9148372
GLXO1,0.99971753
TREpts,0.9979486
PLDAGAT_EPA_EPA_PALM_PC_2_c,0.9148372
PLDPC_LNA_DHA_c,0.2863809
SMS,0.9148372
BHMT,0.00017521583
HMR_9561,0.07169892
AM1CGLCteb,0.9994491
ASPT,0.99989426
DESFVSteb,0.9994491
VOR,0.061213844
MOADSUx_1,0.0017553412
PLDPE_HDE_PALM_c,0.13101496
LPLIPAL2E181,0.85353774
PLDAGAT_EPA_EPA_GLNA_PE_15_c,0.9148372
DMBZS1,0.96904343
UDPGALPpp,0.97546947
DGTSDS1829Z12Z1845Z9Z12Z15Z1,0.98065394
SPMDt2,0.9982717
PLDPC_DHA_ALNA_c,0.28638086
ACOAD10f,0.87338936
HMR_0434,0.998602
3MOPDC,0.9969002
PCPLC_16_0_18_2,0.08614093
r2484,9.192604e-06
CRMPte,0.9148373
2PHACTE,0.91977525
T2ORO,0.9984439
r1547,9.402379e-05
HMR_0844,0.2529544
HMR_2193,0.99202126
ILELAT1tc,0.0028023017
PLDAGAT_MYRS_EPA_GLNA_PC_1_c,0.9148372
OA65F,0.9148373
PCD5DS_PALM_EPA_sn2_c,0.0013696332
RE3476C,0.9984439
LHISO,0.9988065
RE2640C,0.99792945
MALTPTabcpp,0.9996088
TRPARGALAt,0.9945827
GLUN,0.9999336
CHOLID,0.998428
BTNt3,0.35862494
D4ONEtpp,0.9148373
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_cho,0.9148373
r1378,0.998428
PLA2_2_18_2_18_2,0.086140946
PHEMEtonex,0.999198
ILESERARGr,0.101726025
PLDAGAT_HDE_HDE_HDE_PC_2_c,1.35671235e-05
NADTRHD2,0.99884135
OA8PL,0.9148372
PPNDH2,0.99882704
AGPAT160190,0.07228654
RHACOAR121d5,0.9984439
HMR_2334,0.9984439
DACGST,6.9423986e-06
PLDAGAT_LNA_EPA_GLNA_PC_3_c,0.9148372
XOL27OHte,0.9148373
RE3566C,0.9148373
PI45PLC_20_4_20_4,0.08614088
NODOy,0.9985328
SELt,0.9148373
ECOAH12,0.9896498
CDGGGSAT,0.9850072
HMR_2114,0.9148373
ASPPROLYSt,0.9945827
FPGSa,0.998697
H2OGLYAQPt,0.07060761
CDPGD,0.99909437
HMR_1538,0.9989023
HMR_9663,0.9148373
5FLURAt,0.9148373
MHGS,0.98968875
PEPLC_18_2_18_2,0.08614091
C14825td,0.9148373
PSFLIP_cho,0.9994491
PIPLC_16_0_20_4,0.121952824
ACSPHAC142,0.9997105
BTOHt,0.0006361215
LPCAT_EPA_STC_sn2_c,0.00014984811
DES2_6B,0.9989023
PHTHCLR2,0.9984439
PLDAGAT_PALM_HDE_PALM_PC_5_c,0.9148372
PSSA2_hs_16_0_20_4,0.00023419276
PAPA_LNA_ARA_c,0.9964064
PLDAGAT_MYRS_EPA_ARA_PE_15_c,0.9148372
GTNEUAC23FUCNAM,9.985468e-05
FRDO6r,0.999908
HCITI,0.9148373
RE2862C,0.016471466
HISMETGLNr,0.8694771
PLDAGAT_MYRS_MYRS_HDE_PC_1_c,3.2459175e-05
35DHPVStep,0.9148373
LAAL8,0.99988365
RE3430C_1,0.998428
PCD5DS_MYRS_EPA_sn2_c,0.0013696332
S3MEACMPhc,0.00014629326
AASDH1_c,0.99909437
OPHBDC6,0.99348325
GLNLYSLYSr,0.9077783
PLDAGAT_HDE_HDE_HDE_PE_13_c,1.35671235e-05
ARGARGMETt,0.9945827
PLDAGAT_OLE_EPA_DHA_PE_14_c,0.9148372
TAGAH18111Z1819Z1835Z9Z12Z,0.086140946
r2120,1.3029899e-05
PLA2PC_MYRS_STC_c,0.87222314
SPMDAT1,0.9980586
PLDPC_DHA_LNA_c,0.28638083
PLDAGAT_OLE_EPA_DHA_PE_16_c,0.9148372
HMR_0156,0.9997912
PLIPA1,0.00073938794
ZCAROTDH1,0.9989023
HMR_9635,0.9148373
CLPNDt,0.9148373
PLDAGAT1819Z1819Z1819Z3,0.19427407
AI4AH,0.9968612
DEDOLP1_L,0.99872714
RE2526C,0.9984439
LAAL39,0.9948232
UDPACRMNE,0.9148373
PLDAGAT_HDE_EPA_OLE_PE_15_c,0.9148372
4ABZGLUtex,0.9148373
TRPTYRTYRt,0.9945827
STAS,0.9981902
ILEDHr_1,0.99971324
ACOADAGAT_HDE_EPA_DHA_c,0.00014984811
LPEAT_MYRS_HDE_sn2_c,0.00027947273
CHOPT_EPA_MYRS_c,0.25295457
r1392,0.27315855
7BHGLZGLCtev,0.9148373
DGUDBUTNtex,0.9148373
TAGAH1801819Z1835Z9Z12Z,0.08614088
r1809,0.00023526633
r2344,0.9148373
CSAtd,0.9148373
OA54LL,0.00042668064
PLDAGAT_MYRS_EPA_MYRS_PE_14_c,0.9148372
APOLPPS,0.009228744
BBHOX,0.20662634
MPOMC1_1,0.9989023
ARGt3pp,0.9994911
DOP2,0.99765044
LPLIPAL1E160pp,0.9900747
RHAP100tex,0.9148373
GPAM_hs_18_1,0.7428076
METabcpp,0.9999405
PCW3DS_DHA_ALNA_sn2_c,0.0013696332
C05957t,0.37161443
PPTGS_Syn_1,0.024881624
RE2910C,0.998428
ADAe,0.00023410145
HEMEti,0.9995933
EAR200x,0.9984439
CHOPT_EPA_PALM_c,0.25295457
PAPA_EPA_HDE_c,0.9964064
PCD4DS_DHA_DHA_sn2_c,0.0013696345
3MOXTYRESSte,0.9994491
Clt,0.9928583
TAGAH1601819Z1819Z,0.08614091
ILEOX,0.80507535
DGDGGH_EPA_EPA_c,0.020531278
MG2tpp,0.993168
OMBZLM,0.003965938
CD2abcpp,0.9996364
G16MTM8,0.006973794
P4502C93,0.9989023
PABB,0.9936033
3OAR80_2,0.9984439
PLDPE_MYRS_STC_c,0.13101496
TAGAH_PALM_HDE_PALM_c,0.55363405
DODEC1,0.9984439
PI45P4P,0.9964064
PLDAGAT_PALM_EPA_GLNA_PE_15_c,0.9148372
UDG4EP,0.00023673003
XMO,0.99919266
ACBIPGT_2,0.9918725
BTMAT1,0.998428
TGUAt,0.9148373
ETHAtex,0.00023821872
PPTGS_KT,0.024881624
r2231,9.192612e-06
2AMACSULT,0.00035437843
POLYAO3,0.044635862
LDL_HSDEG,0.0041980017
PLDAGAT_EPA_EPA_LNA_PC_7_c,0.9148372
DCYTt2,0.99634093
PLDAGAT1601819Z1819Z3,0.19427405
RHACOAE90,0.998602
PLD_SC,0.28638086
DAGK_DHA_ALNA_c,0.9981034
HEPT2N,0.0085177515
CYSTRS_1,0.999627
DIHOLINETH,0.07169892
CRVSATPthc,0.9994491
ANTDR,0.010771202
DIAT,0.9944776
PAPA183_6_9_12,0.9964064
APATr,0.035240646
PHAP2C141d5,0.00014984811
PYDAMK,0.9987066
IND3ETHt,0.9148373
HMR_9638,0.9148373
PPPNtex,0.9148373
AM1C4N9CSteb,0.9994491
I2FE2SS,0.030820144
DPMVD,0.9988028
HACD13i,0.998428
TMLYStd,0.9148373
AM1CCStev,0.9148373
LPS3_hs_20_4,0.1852911
RBPC,0.9987379
PHBADC,0.00037859008
PLDAGAT_HDE_MYRS_GLNA_PC_5_c,0.9148372
r2322,1.9534284e-05
RE1699C,0.3450469
TETDHpp3,0.10661958
XAO2,0.7792691
CDPDAGS_PALM_HDE_c,0.99786395
CLPNS181,0.08904513
34HPPte,0.00018044491
ISOCHOLabc,0.9994491
RE1898C,0.9148372
LCAT11e,0.9148372
ACGAL1PPpp,0.9942731
LPEAT_LNA_LNA_sn2_c,0.00014984811
RE2524C,6.9423986e-06
HEXDECEETH,0.07169892
TDCRNe,0.9148373
LPS45TVL,0.9148373
AFE,0.009228744
PLDAGAT_OLE_PALM_PALM_PC_8_c,0.9148372
DAGK_hs_18_2_16_0,0.9981034
ASPO6_1,0.99987316
O3D1,0.9984439
HPPPNt2rpp,0.9987953
IBUP_SCONJhep,0.04964048
PHOA430um,0.9148373
TECA4S_BS,0.07193227
r1874,0.0003505046
GALT1min,0.024894034
r2514e,2.0449492e-05
DMSO2tex,0.9148373
PHADPCP40,0.086140946
DDGLCNtex,0.9148373
ACAPS,0.6379618
O6AP2pp,0.00042668084
OA57LVL,0.00042668064
SBP,0.9984761
MAGLINL_HSe,0.00013233151
HMR_8573,0.6184301
BALAALAtex,0.9148373
THMDt4,0.7232828
r0400,0.99919266
CYSACMPAChc,0.9944776
GTGLCB13GALNAC,0.001440032
HMR_8574,0.029522918
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.9148373
CHMI,0.9148373
DGDGS_EPA_EPA_c,0.008945324
FORGLUIH,0.14568341
RETI3,0.9148373
ACNAMt2pp,0.9987953
PTAVAL,0.98893434
PRAIC,0.99899894
HMR_1739,0.9989023
RE2869C,0.00049799064
DGTSDS1829Z12Z1829Z12Z2,0.98065394
PLDAGAT_HDE_MYRS_HDE_PE_12_c,0.9148372
MOBDabc_rev,0.9995378
PLDAGAT_HDE_ARA_HDE_PE_9_c,0.9148372
PHETHRLYSr,0.0011334945
GLCMAN4,0.2731585
PI4PLC_18_1_20_4,0.08614088
ACSPHAC100,0.9997105
GGGT_MYRS_PALM_3_c,0.9148372
AGPAT1_18_1_18_3,0.00030221065
HURH,0.9958752
TREt,0.87474734
TCURCYT,0.9148372
DAGK_MYRS_OLE_c,0.9981034
BTNt4i,0.997186
RE1826C,0.9989023
r1888,0.00024959826
G6PI_1,0.00014201972
RE3180C,0.0013647232
NFLGLNH,0.8910764
r2367,0.9148373
UNK_RBFDEGt,0.9148373
ILEATB0tc,0.00022742034
BZSCT,0.13545659
ICL,0.948819
CE7172ATP,0.9994491
QUEA1,0.08020333
PLDAGAT_EPA_EPA_EPA_PC_7_c,0.9148372
RE3417C,0.0015855386
LPCAT_OLE_EPA_sn2_c,0.00014984811
DHBSZ3FEabcpp,0.9994491
CLI2tex,9.5941075e-05
LIPAtex,0.77664125
r1566,0.00040147282
r1915,7.497009e-05
VALLYSTYRr,0.0012817278
CE2176t,0.00084422
NAt3_0_5,0.9989279
MANBabc,0.9994491
LPS53TST,0.9148373
6HSMVACIDhep,0.9958752
GTMAN13TYV,0.0005717248
DESAT18a,0.9995153
3MTPte,0.9148373
PIK4_18_1_18_2,0.9981034
PLIPA2A141pp,0.99421424
GLNALANaEx,0.004421234
SUCTARTtpp,0.00015083383
TYRB0AT3tc,0.0006375937
MI134PK,0.9981034
TRPPROGLYr,0.37304887
ATPS10rpp,0.9995981
FADE30,0.87338936
SERALANaEx,0.0042035966
PI4PLC_16_0_20_4,0.08614088
AGPATCOA_EPA_HDE_c,0.00027947247
OA51PST,0.9148372
SERLTRN,0.9970112
DAGPYP_SC,0.9964064
HMR_2361,0.97437537
OA8PST,0.9148372
FAS240_L,0.99965715
DAGK_STC_ALNA_c,0.9981034
PI4PLC_16_0_16_0,0.08614091
TRPMETARGt,0.9945827
GLCt2pp,0.9997849
GLYCK_1,0.9862089
STRDNCCPT1,0.00014984811
G3PACT,0.95537955
LPCAT_LNA_DHA_sn2_c,0.00014984811
9MDACP,0.9984439
DHPM1,0.99671066
DGTSDS1839Z12Z15Z1835Z9Z12Z,0.98065394
ALGAC5,0.63796175
NAKt2pp,0.99993646
CDS_18_1_18_3,0.99786395
PMEACPE,0.009228744
DOPAOQCYS,0.000605692
QRr,0.99879277
DRU1Ptex,0.00034439078
r1929,0.0054213633
2OBUTtex,0.9148373
OA9_46PL,0.9148372
PYDXPP,0.9990858
3_4DHBZ1t_pp,0.9987953
PEAR_HSPLA2,0.08614091
r2174,9.192604e-06
TAGAH_MYRS_ARA_HDE_c,0.6321429
PLDPE_PALM_ARA_c,0.13101496
5HTRPDOX,0.0023604052
NBAH,0.3770177
OA62LL,0.00042668064
OLEETH,0.071698934
RE3301C_1,0.96867573
G3PCT_1,0.99992263
8M3ONO,0.9984439
IDPh_1,0.9974585
AGPATCOA_HDE_DHA_c,0.000233543
PI4PP_16_0_18_1,0.9964064
HMR_1741,0.9984439
ACOADAGAT1819Z1819Z1819Z,0.00014984811
CITALALDOR,0.8900982
RHA121d6tpp,0.9148373
TRYPTAOX,0.616836
LCADi_D,0.9996351
PLDAGAT_HDE_MYRS_GLNA_PE_11_c,0.9148372
HMR_6844,0.00029727689
RHACOAR141d5,0.9984439
r1591,0.0010374212
HEMEOS,0.02295335
PLDAGAT_MYRS_HDE_HDE_PC_3_c,0.9148372
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_cho,0.9148373
PRCOA1,0.008949663
FVSteb,0.9994491
VACOAI_2,0.9866937
FECRMexs,0.000552076
RE3232C,0.9984439
PCHOLPALME_HSABCt,0.9994491
r0380,0.9198121
PLDPE_MYRS_GLNA_c,0.13101491
MALDtex,0.9148373
HEXGLYc,0.66771775
PALAt2,0.9945827
AGLPED_cho,0.9989023
RE0570C,0.9984439
SELTOR_c,0.0038008688
r2270,9.192604e-06
MC6PH,0.023954106
PLDPC_HDE_ARA_c,0.2863809
LPS51TL,0.9148373
ORN_Dte,0.9945827
LPS30TST,0.9148373
DOPAMT,0.003965938
GTP8OXO,0.95279473
AGPAT1_18_1_18_5,0.00030221094
RETFA,0.00014984811
HMR_2585,0.9989023
PLDPC_EPA_ALNA_c,0.2863809
RBT5PD,0.9989743
AGLPT,0.08614097
5HOXINOXDA_1,0.99624145
PLA2PE_DHA_STC_c,0.87222314
PAPA_OLE_DHA_c,0.9964064
APCtex,0.9148373
LNS14DM,0.99759406
DAGAH_EPA_PALM_c,0.553634
PLA2PC_MYRS_STA_c,0.08614088
ECAtpp,0.9148373
PLDAGAT_PALM_HDE_HDE_PC_3_c,0.9148372
RHAP40tpp,0.9148373
SADH,0.9990977
VALPHELAT2tc,0.0005661028
r2320,1.9534284e-05
ASD,0.99348325
I2FE2SS2,0.030820144
r2317,1.9534284e-05
GALTptspp,0.990119
GLCTR3min,0.024894029
PHEabc,0.99948883
FGFT,0.6487797
7AHGLZtev,0.9148373
RE1804C,0.998428
PLDPE_MYRS_OLE_c,0.13101496
ACGPID,0.35611895
PLDAGAT_MYRS_EPA_HDE_PE_9_c,0.9148372
VALTRPPHEt,0.9945827
CRPT_25,0.25295454
DAGK1819Z1819Z,0.9981034
PLDAGAT_DHA_EPA_ARA_PC_8_c,0.9148372
FAS100,0.9992623
GG15DAPO,0.6168359
ALDD19xr,0.99943656
CG3P,0.99786395
PCHOLN224_HSt1e,0.9148373
LPS2_16_0_18_2,0.08614088
PLDAGAT_PALM_HDE_HDE_PE_13_c,0.9148372
ACOAD5_1,0.998428
UPP3MT_2,0.005476157
PIK4_18_2_18_1,0.9981034
AMPEP8,0.99486744
RE3121C,0.9984439
PLDPC_HDE_ALNA_c,0.2863809
MLG,0.0061899647
LPS9_46_27TL,0.9148373
HMR_2581,0.9989023
LPS56TL,0.9148373
LYSTRPARGr,0.0035454808
PLDAGAT_HDE_MYRS_PALM_PE_16_c,0.9148372
U2GAAT2,0.88401747
PLDAGAT_OLE_PALM_PALM_PE_13_c,0.9148372
DGTSDS1829Z12Z18111Z,0.98065394
ETHMALCOAc,0.99646384
ALA_DTDe,0.82328755
2AACLPPEAT160,0.9163221
7MOACA,0.99417984
RE3233C,0.8685351
OA16PL,0.9148372
MNCYT,0.00040754807
OCOAT4,0.1354566
SPHMYLN181221_hs_SECt,0.9148373
GTLOA65,0.011640941
PEDH203_HSPLA2,0.08614088
MTHFtURAMT,0.8058728
PLDPE_DHA_DHA_c,0.131015
r1854,0.00023684587
INSTt4,0.7894565
PLDAGAT_OLE_PALM_HDE_PE_11_c,3.3212833e-05
PLIPA2E181pp,0.99238014
LAAL37,0.99974304
DHSQDS3,0.99581665
RE3169C,0.9984439
PLDAGAT_HDE_EPA_EPA_PC_2_c,0.9148372
CHOPT_EPA_OLE_c,0.25295457
RE3515C,0.0033577813
8MDAM,0.99584335
NAt5,0.00074916583
AGPAT1_18_1_18_6,0.00014984811
EAR240_c,0.9984439
5APTNtex,0.9148373
OA17PVL,0.9148372
OXAtpp,0.9989324
PLDPE_PALM_MYRS_c,0.13101496
r2038,0.21970114
ALAARGCYSt,0.9945827
LPEAT_PALM_ARA_sn2_c,0.00014984811
PI45P3K_cho,0.9981034
34DHCINMtpp,0.9148373
C4STMO1,0.9989023
CHITPH,0.06478002
HISGLUGLNr,0.8667218
RE0915C,0.18977302
PLDAGAT_LNA_EPA_LNA_PC_3_c,0.9148372
TTDCAtr,0.23000939
DAGK_16_0_18_2,0.9981034
PCREATte,0.9148373
PI345P3P_18_1_18_2,0.9964064
HMR_0278,0.9148373
PI4P3K_20_4_20_4,0.9981034
HTDCRNe,0.9148373
AKGt2rpp,0.9999304
AMPEP14,0.99832827
MOCDS,0.99786395
TAGAH18111Z18111Z180,0.87222314
HMR_0200,0.9998136
MANTTRabc,0.9994491
PLDAGAT_MYRS_EPA_ARA_PC_2_c,0.9148372
TMHAS3,0.0007298548
SCYSSL,0.06815977
PCW3DS_HDE_ALNA_sn2_c,0.0013696332
ASCBtex,0.9148373
HEXCt,0.9148373
ACOADAGAT_EPA_EPA_DHA_c,0.00014984811
ALGAC1,0.63796186
PLDAGAT_HDE_MYRS_HDE_PE_14_c,0.9148372
1AGPEAT1819Z1835Z9Z12Z,0.00014984811
TYRASPARGt,0.9945827
PROGLyt,0.9969674
PLDAGAT_EPA_EPA_PALM_PC_7_c,0.9148372
PFK_adp,0.9996587
HMR_0245,0.9997105
2PGt6,0.99633753
R05224,0.999503
PLTAS,0.001440032
OARGabcpp,0.9994491
PLDPC_DHA_OLE_c,0.2863809
r2355,0.9148373
RE3040C,0.9896498
PLDAGAT_PALM_PALM_GLNA_PC_8_c,0.002560116
DOLK12,0.76801693
TDCA3Sabc,0.9994491
FADE281,0.8733895
GRDPTT5,0.07514901
DURItex,0.005984873
r2103,0.16284089
PCW3DS_PALM_ALNA_sn2_c,0.0013696338
TAGAH_PALM_EPA_EPA_c,0.08614091
PLDAGAT_LNA_EPA_ARA_PC_5_c,0.9148372
GLNCYSNaEx,0.0010203973
PLDAGAT_OLE_PALM_PALM_PE_16_c,0.9148372
BKDC1,0.0003883996
TTRCYCtm,0.9956898
FDR,0.999076
STCHLPSIum,0.9148372
GGLUCT,2.6428721e-05
PHAPC90,0.00014984811
PAPA_MYRS_EPA_c,0.9964064
GCN5,0.003708687
HMR_2733,0.00014984811
RZ5PP,0.9964064
PHEOR,0.85452884
